,diarization error rate,total,correct,correct,false alarm,false alarm,missed detection,missed detection,confusion,confusion
,%,,,%,,%,,%,,%
item,,,,,,,,,,
gtnjb,13.506548903497508,1195.6199999999951,1042.0329999999983,87.1541961492784,7.899999999999569,0.6607450527759323,18.402999999998237,1.539201418510757,135.18399999999843,11.306602432210818
gukoa,41.915071820427904,238.78999999999968,144.58699999999993,60.54985552158806,5.885999999999896,2.464927342015957,13.618999999999975,5.703337660706057,80.58399999999979,33.74680681770589
guvqf,28.512965151279257,897.0200000000111,692.0050000000068,77.14487971282672,50.75200000000397,5.657844864105966,107.87600000000273,12.026041782792067,97.13900000000167,10.829078504381226
gwloo,6.67544929018085,762.8700000000028,753.8470000000025,98.81722967215903,41.902000000002374,5.492678962339877,9.023000000000469,1.1827703278409736,0.0,0.0
gylzn,3.45455586736156,349.22,343.52299999999997,98.36865013458562,6.367000000000036,1.823206001947207,2.080999999999955,0.5958994330221508,3.6160000000000494,1.0354504323922022
gyomp,29.991142604074323,56.449999999999974,40.47999999999998,71.70947741364039,0.9599999999999511,1.700620017714706,5.278999999999989,9.351638618246222,10.691000000000006,18.938883968113394
gzhwb,21.637101218183084,852.9100000000075,702.481000000003,82.36285188355123,34.11600000000246,3.9999531017343166,60.8330000000029,7.132405529305831,89.5960000000016,10.504742587142934
hcyak,14.354461661768648,299.4399999999999,259.5939999999999,86.69316056639059,3.136999999999972,1.0476222281592216,12.899000000000038,4.307707721079362,26.94700000000001,8.999131712530064
heolf,23.056419369169223,1102.9899999999996,885.9870000000006,80.32593223873299,37.30700000000065,3.382351607902217,35.27599999999916,3.1982157589823275,181.72699999999972,16.47585200228468
hhepf,10.538930313240801,1101.0700000000002,1029.2719999999997,93.47925200032691,44.24300000000004,4.018182313567714,32.93199999999999,2.990908843216143,38.866000000000476,3.529839156456944
hqhrb,14.570149366041306,1063.1600000000062,947.2580000000033,89.09834832010213,39.002000000002816,3.6684976861434393,51.06700000000144,4.803322171639372,64.8350000000014,6.098329508258495
iabca,36.29925685380612,160.12999999999943,106.93799999999978,66.78198963342294,4.933999999999873,3.081246487229058,22.422999999999774,14.00299756447877,30.768999999999885,19.21501280209829
iacod,12.258333752325324,994.4499999999975,929.0809999999972,93.42661772839253,56.533999999998535,5.684951480717851,28.269000000000602,2.8426768565539415,37.09999999999974,3.7307054150535297
ibrnm,9.19140372313643,1113.0399999999986,1037.3199999999997,93.19700999065631,26.583999999998507,2.388413713792725,19.348999999999336,1.7383921512254152,56.37099999999974,5.064597858118289
ifwki,10.58106892698511,366.91000000000207,342.31900000000115,93.29781145239957,14.23200000000038,3.878880379384672,16.78400000000066,4.574418794799969,7.8070000000002455,2.1277697528004693
iiprr,12.280928194032642,1076.9299999999978,1009.956999999999,93.78111854995227,65.28399999999652,6.062046743984907,19.004999999999356,1.764738655251446,47.967999999999556,4.4541427947962875
ikhje,13.848067847297207,856.040000000008,749.6940000000047,87.57698238400047,12.199000000000837,1.4250502312976874,57.498000000002904,6.7167422083082995,48.848000000000404,5.706275407691223
iowob,14.826679267488096,1121.619999999998,969.2379999999988,86.41411529751613,13.91700000000035,1.2407945650042238,40.06199999999998,3.5717979351295495,112.31999999999935,10.014086767354321
isrps,21.971580817051414,174.5299999999997,138.36999999999986,79.28149888271363,2.186999999999962,1.253079699765064,12.9549999999999,7.422792643098564,23.204999999999906,13.295708474187787
isxwc,15.78337330135883,125.09999999999992,108.10299999999995,86.41326938449242,2.7479999999999243,2.19664268585126,6.207999999999984,4.962430055955226,10.788999999999973,8.624300559552342
jbowg,16.662363499712548,1130.9499999999996,955.414,84.47888942924092,12.906999999999343,1.141252928953477,28.081999999999972,2.483045227463635,147.45399999999967,13.038065343295434
jdrwl,7.022890691998093,1212.7199999999966,1142.2079999999983,94.18563229764509,14.656000000000855,1.2085229896431902,28.69999999999868,2.3665809090308367,41.81199999999951,3.4477867933240667
jeymh,22.606315037291814,1119.5500000000004,875.1830000000002,78.17274797909873,8.722000000000335,0.7790630163905437,38.18299999999971,3.4105667455673885,206.1840000000006,18.416685275333887
jgiyq,8.252498626105039,1073.5900000000006,1008.8349999999999,93.96836781266585,23.84300000000032,2.2208664387708814,42.56000000000071,3.964269413835886,22.195000000000114,2.0673627734982722
jjkrt,12.98180145179473,978.1000000000098,877.1240000000059,89.67631121562184,25.999000000001665,2.6581126674165634,62.77700000000315,6.418259891626881,38.19900000000072,3.9054288927512872
jjvkx,12.729869273865738,182.05999999999997,162.33899999999997,89.1678567505218,3.4549999999999432,1.8977260243875336,5.140000000000009,2.8232450840382346,14.581000000000008,8.008898165439971
jrfaz,16.36783681748973,1242.289999999986,1049.0669999999948,84.44622431155419,10.112999999999126,0.8140611290438817,76.11399999999523,6.126910785726045,117.10899999999654,9.426864902719803
jsbdo,22.542337101844176,852.6800000000102,694.3690000000049,81.43371487545112,33.903000000001775,3.976051977295277,67.77500000000212,7.9484683585871965,90.5360000000033,10.617816765961699
jsymf,11.327935640245693,969.5500000000035,887.4970000000027,91.53700170182039,27.77700000000177,2.8649373420660793,50.06000000000095,5.163220050538989,31.992999999999785,3.299778247640624
jttar,4.9567455727343415,613.8100000000009,593.4110000000007,96.67665890096282,10.026000000000595,1.633404473697167,3.582000000000063,0.583568205144924,16.817000000000043,2.73977289389225
jwggf,15.13363008385366,1082.8400000000022,931.5980000000012,86.03283957001952,12.631000000000387,1.1664696538731818,137.42100000000113,12.690794577222936,13.820999999999799,1.2763658527575423
jxpom,50.92106658747211,471.4100000000072,250.07200000000253,53.04766551409573,18.709000000001225,3.9687321015678365,77.11700000000289,16.358795952568194,144.22100000000182,30.593538533336083
jxydp,0.8958696916811972,85.94999999999999,85.18,99.1041303083188,0.0,0.0,0.7699999999999889,0.8958696916811972,0.0,0.0
jzkzt,42.573373969417254,1135.2799999999993,758.2669999999997,66.79118807695019,106.31400000000033,9.364562046367451,82.2409999999999,7.2441159890071125,294.77199999999965,25.964695934042687
kajfh,22.915912967078725,773.9600000000033,636.9160000000018,82.29314176443214,40.31600000000169,5.209054731510868,35.261000000000465,4.555920202594489,101.7830000000011,13.150938032973366
kgjaa,9.950111462677965,1112.479999999998,1016.7179999999995,91.3920250251691,14.931000000001,1.3421364878470647,33.25599999999879,2.989357112037866,62.50599999999982,5.618617862793033
kmjvh,22.652231993766534,359.32000000000215,324.02600000000166,90.17755760881657,46.10000000000192,12.829789602583114,5.20300000000001,1.4480129132806352,30.091000000000456,8.374429477902781
kmunk,8.114275330339497,385.21000000000123,358.9890000000006,93.19306352379208,5.036000000000277,1.3073388541315802,12.056000000000514,3.1297214506374385,14.165000000000086,3.6772150255704785
kpjud,58.48572610674384,145.01999999999967,63.12899999999989,43.53123707074889,2.9249999999999607,2.016963177492737,13.218999999999909,9.115294442145869,68.67199999999985,47.35346848710523
ktvto,17.707661110332225,784.0900000000079,683.6580000000052,87.19126630871436,38.412000000002685,4.898927419046577,47.32500000000168,6.035659171778904,53.10700000000098,6.773074519506746
kvkje,18.148804979740206,851.4499999999981,739.5450000000013,86.85712607904198,42.6230000000009,5.005931058782195,45.18499999999784,5.306829526102289,66.71999999999889,7.836044394855721
kzmyi,7.514972413034136,636.169999999999,603.863,94.92164044202036,15.501000000000197,2.436612855054501,7.586999999999648,1.1926057500353144,24.719999999999345,3.88575380794432
laoyl,17.786641103769306,292.0899999999995,246.14899999999983,84.27162860762103,6.012000000000006,2.0582697113903303,18.31499999999987,6.27032763874145,27.625999999999806,9.458043753637526
lbfnx,14.332563219734157,1112.3899999999974,985.1949999999975,88.56561098175997,32.239000000000544,2.898174201494136,42.781999999999655,3.845953307742766,84.41300000000024,7.588435710497258
ledhe,12.089386040390842,395.1400000000005,352.7890000000003,89.28202662347519,5.4190000000003025,1.3714126638660462,6.388000000000204,1.6166422027636271,35.96299999999993,9.101331173761169
leneg,9.595953723620845,344.0199999999999,325.57599999999974,94.63868379745358,14.568000000000236,4.234637521074426,10.44700000000027,3.0367420498808997,7.996999999999915,2.324574152665518
lhuly,11.392671464369302,1121.3699999999994,1008.6300000000002,89.94622649081042,15.013999999998752,1.3388979551797142,31.7169999999996,2.828415242069934,81.02299999999964,7.225358267119655
lilfy,37.00685807276528,172.05999999999983,112.23799999999984,65.23189585028476,3.8519999999998884,2.238753923050036,4.290000000000037,2.4933162850168786,55.531999999999954,32.27478786469837
ljpes,10.303593895301011,182.8099999999998,171.07399999999987,93.58021990044311,7.099999999999854,3.88381379574414,5.13899999999995,2.81111536568019,6.596999999999952,3.60866473387668
lkikz,6.804837453077352,1129.5199999999982,1066.0859999999989,94.38398611799708,13.427999999999884,1.1888235710744304,31.391999999999705,2.7792336567745375,32.041999999999575,2.8367802252283827
lpola,32.34692224285583,802.3700000000047,556.2820000000016,69.32986028889395,13.454000000000756,1.676782531749776,153.6910000000024,19.15462941037196,92.3970000000007,11.515510300734096
lscfc,29.998692400230905,764.7600000000078,571.6140000000026,74.74423348501449,36.27200000000305,4.742925885245394,62.38400000000347,8.157330404310219,130.76200000000165,17.098436110675284
ltgmz,15.480774927424532,168.78999999999962,145.15299999999976,85.99620830617933,2.4929999999999453,1.4769832336038573,21.890999999999874,12.969370223354417,1.745999999999988,1.034421470466255
lubpm,8.236275964391691,53.92000000000001,49.986000000000004,92.7040059347181,0.506999999999992,0.9402818991097773,0.9310000000000009,1.7266320474777463,3.003000000000007,5.569362017804167
luobn,12.998304674255296,82.57999999999997,74.04099999999997,89.659723904093,2.1950000000000105,2.658028578348282,3.0810000000000075,3.7309275853717714,5.458000000000002,6.609348510535243
mbzht,17.365114270006973,127.32999999999987,107.25999999999995,84.23780727244173,2.040999999999933,1.6029215424487042,6.466999999999977,5.078928767768778,13.602999999999945,10.68326395978949
mclsr,24.320413247362225,272.96000000000015,210.39200000000008,77.07796014067993,3.816999999999929,1.3983733880421771,8.765999999999984,3.2114595545134743,53.80200000000005,19.710580304806573
mhwyr,23.82877124379536,1063.8399999999945,861.6070000000014,80.99028049330782,51.26699999999833,4.819051737103193,70.71099999999599,6.646770191005825,131.52199999999692,12.362949315686343
mjmgr,18.398998205741567,267.5199999999999,222.66500000000005,83.23302930622013,4.365999999999939,1.6320275119617003,8.240999999999943,3.080517344497587,36.61399999999993,13.686453349282276
mkhie,10.437721959159427,1081.2799999999995,987.5300000000002,91.32972033145907,19.110999999999702,1.7674422906184994,29.339999999999545,2.7134507250665467,64.40999999999974,5.95682894347438
mqtep,8.033801116644037,132.53999999999994,124.03899999999993,93.58608721895276,2.14699999999999,1.6198883355967941,3.612000000000009,2.725215029425087,4.889000000000001,3.688697751622154
msbyq,29.3841166936791,37.02000000000001,26.878000000000004,72.60399783900593,0.7360000000000042,1.988114532685046,4.300000000000001,11.615343057806589,5.842000000000002,15.78065910318747
mupzb,18.34904153354667,375.60000000000326,362.4740000000029,96.50532481363145,55.79300000000151,14.854366347178122,9.470000000000319,2.5212992545261543,3.65600000000007,0.9733759318423956
mxdpo,5.961182994454488,97.3799999999998,93.27199999999996,95.78147463544893,1.6969999999999272,1.7426576299033998,2.97199999999987,3.051961388375309,1.1359999999999708,1.1665639761757787
mxduo,16.293958788789727,1010.889999999998,892.9700000000001,88.33503150689015,46.79399999999835,4.62899029567989,31.569999999998867,3.1229906320172254,86.34999999999896,8.541977861092615
myjoe,26.769314726748693,513.0800000000065,404.22400000000385,78.78381538941271,28.492000000001273,5.5531301161614,44.49000000000132,8.671162391829881,64.36600000000134,12.545022218757408
neiye,1.7918706107682376,46.990000000000016,46.990000000000016,100.0,0.8419999999999952,1.7918706107682376,0.0,0.0,0.0,0.0
nitgx,26.077406584247793,1151.8400000000001,896.5830000000028,77.83919641616914,45.11300000000243,3.916603000416935,80.52899999999697,6.9913356021667035,174.72800000000035,15.169467981664148
nkqzr,27.849557437076022,1040.5300000000186,780.2290000000087,74.9838063294662,29.482000000002138,2.8333637665422056,155.35500000000673,14.930372021950731,104.94600000000344,10.085821648583083
nlvdr,13.372960079124391,1031.2900000000025,951.4360000000024,92.25688215729815,58.06000000000229,5.6298422364225535,34.670000000000186,3.3618089964995397,45.18399999999977,4.381308846202296
nprxc,23.57217322701563,354.9100000000021,294.8780000000016,83.08528922825501,23.628000000001165,6.657462455270639,31.58900000000029,8.900566340762476,28.443000000000225,8.014144430982517
nqcpi,23.73810796365581,93.54999999999998,72.03999999999996,77.00694815606624,0.6969999999999992,0.745056119722073,4.213999999999997,4.504543025120254,17.29600000000001,18.488508818813482
nqyqm,11.327252744995526,973.5900000000023,877.812000000001,90.16238868517537,14.503000000000874,1.4896414301708976,51.51300000000098,5.29103626783357,44.265000000000356,4.546575046991059
ocfop,47.28806366837656,1343.209999999999,718.1619999999976,53.46609986524804,10.130000000000969,0.754163533624748,140.1789999999987,10.43611944520952,484.86900000000054,36.09778068954228
ofbxh,6.231450081709296,1058.6300000000003,998.661000000001,94.33522571625598,5.998999999999832,0.5666757979652787,35.74099999999976,3.376155975175439,24.227999999999547,2.2886183085685783
olzkb,20.241277807267206,207.2299999999996,172.1779999999998,83.08546059933414,6.893999999999937,3.3267384066013372,7.541999999999925,3.6394344448197367,27.509999999999888,13.275104955846132
ooxlj,5.441722345953808,148.1699999999998,147.03699999999978,99.2353377876763,6.929999999999729,4.677060133630113,1.1330000000000169,0.7646622123236947,0.0,0.0
optsn,18.9521747422511,891.3700000000081,773.5700000000052,86.78438807678049,51.13400000000229,5.736562819031583,72.49700000000178,8.133210675701573,45.30300000000106,5.082401247517939
oqwpd,10.627879201501395,234.43999999999951,214.7329999999996,91.594011260877,5.208999999999929,2.2218904623784077,7.548999999999975,3.220013649547855,12.157999999999916,5.185975089575132
otmpf,3.0712518795169625,412.34000000000015,404.2120000000001,98.02881117524372,4.53600000000022,1.1000630547606873,4.995000000000047,1.211378959111424,3.1329999999999814,0.7598098656448514
oubab,20.764012721290356,543.9700000000058,443.3500000000027,81.50265639649207,12.330000000001194,2.266669117782426,58.04800000000273,10.67117671930476,42.572000000000436,7.826166884203169
ouvtt,28.0080109134188,689.0600000000092,523.1530000000047,75.92270629553272,27.08500000000166,3.9307172089515134,73.95100000000312,10.732156851363037,91.95600000000137,13.34513685310425
pccww,15.448664281908735,131.38999999999987,111.65099999999995,84.97678666565191,0.5589999999999407,0.4254509475606524,10.518999999999934,8.005936524849643,9.219999999999995,7.017276809498443
pgtkk,46.32769400514887,217.51999999999953,122.85399999999976,56.47940419271792,6.105999999999831,2.8070981978667913,8.567999999999893,3.938948142699481,86.09799999999987,39.58164766458259
pkwrt,15.367991958900994,179.07999999999984,152.24999999999997,85.01786910877826,0.6909999999999741,0.38586106767923534,8.64199999999994,4.825776189412524,18.187999999999963,10.156354701809235
poucc,29.0135350144947,917.6200000000157,680.2520000000067,74.13221159085406,28.866000000001705,3.145746605348751,111.83600000000584,12.18761578867112,125.53200000000326,13.680172620474828
ppexo,10.40529730690592,112.50999999999982,110.52099999999992,98.23215714158749,9.717999999999925,8.637454448493415,1.9889999999999066,1.7678428584125052,0.0,0.0
ptses,50.929790615715056,578.8400000000133,349.26000000000505,60.3379172137373,65.22200000000359,11.267707829452368,89.75400000000408,15.505839264736718,139.82600000000411,24.156243521525965
pwnsw,15.284837686063282,998.9900000000083,866.2910000000044,86.71668385068892,19.99500000000085,2.001521536752188,78.92300000000287,7.900279282075118,53.77600000000113,5.383036867235977
pxqme,17.86525339159051,370.77000000000004,310.396,83.71658979960623,5.865000000000132,1.581843191196734,2.6870000000000687,0.7247080400248317,57.68699999999995,15.558702160368945
pzxit,11.056363817957964,600.7400000000013,547.7250000000008,91.17505077071606,13.405000000000285,2.2314145886740118,28.802000000000334,4.794420215068128,24.2130000000002,4.030529014215825
qadia,22.815729380345992,258.37,208.70099999999996,80.77601888764173,9.279999999999927,3.591748267987741,14.836999999999886,5.742539768548936,34.83200000000013,13.481441343809315
qajyo,28.802337414366857,953.1900000000104,692.0480000000049,72.6033634427551,13.399000000000921,1.4057008571219562,86.52500000000306,9.077413737030614,174.61700000000246,18.319222820214286
qeejz,32.845804988662294,264.6000000000008,188.76500000000027,71.33975812547229,11.075000000000177,4.185563114134597,12.16700000000025,4.598261526833036,63.66800000000029,24.06198034769467
qlrry,34.593410903386456,305.960000000002,235.33400000000083,76.91659040397413,35.216000000000705,11.510001307360593,31.06400000000059,10.152961171395079,39.56200000000061,12.930448424630784
qoarn,23.66666035485014,1056.22,831.0910000000001,78.68540644941395,24.84299999999846,2.3520668042641173,29.26500000000007,2.770729582852064,195.86399999999963,18.543863967733962
qwepo,8.872203184841943,496.100000000003,455.98100000000227,91.91312235436394,3.8960000000003907,0.7853255392058793,26.527000000000726,5.347107438016643,13.592000000000027,2.739770207619421
qxana,11.076751986511335,1115.0199999999995,1005.62,90.18851679790501,14.10799999999923,1.2652687844163544,29.670999999999324,2.6610285017308515,79.72900000000008,7.15045470036413
ralnu,42.81540663009766,167.7199999999994,101.18699999999973,60.33090865728601,5.276999999999885,3.1463152873836773,32.22699999999985,19.214762699737637,34.30599999999981,20.45432864297635
rarij,15.927793645126659,1120.3999999999985,957.6529999999995,85.47420564084263,15.707999999999798,1.4019992859692805,48.40699999999924,4.320510531952812,114.3399999999998,10.205283827204566
