,train_loss_batch
319,0.49525701999664307
320,0.5183315873146057
321,0.4900132715702057
322,0.5336324572563171
323,0.47680729627609253
324,0.5479476451873779
325,0.5927003622055054
326,0.4667224586009979
327,0.516398012638092
328,0.45835551619529724
329,0.5126587152481079
330,0.4296652674674988
331,0.5549155473709106
332,0.43658992648124695
333,0.650775134563446
334,0.5606868267059326
335,0.603266716003418
336,0.5668129324913025
337,0.6733648777008057
338,0.4535232484340668
339,0.4960162043571472
340,0.4937913417816162
341,0.5617125034332275
342,0.5289229154586792
343,0.48783037066459656
344,0.5172702074050903
345,0.5466243028640747
346,0.5203331708908081
347,0.549996018409729
348,0.47599154710769653
349,0.6189248561859131
350,0.534213662147522
351,0.5786999464035034
352,0.5852672457695007
353,0.4924868941307068
354,0.5926162004470825
355,0.5069022178649902
356,0.632067859172821
357,0.627519965171814
358,0.4881613850593567
359,0.5289806127548218
360,0.51580810546875
361,0.5401372313499451
362,0.5657221078872681
363,0.45580804347991943
364,0.5968800783157349
365,0.5437945127487183
366,0.5661016702651978
367,0.5538331270217896
368,0.4310421347618103
369,0.4765373468399048
370,0.5452877283096313
371,0.5540940761566162
372,0.49649661779403687
373,0.526766836643219
374,0.5351590514183044
375,0.4459322392940521
376,0.39990219473838806
377,0.496351420879364
378,0.4781005084514618
379,0.45630958676338196
380,0.44177478551864624
381,0.5104774832725525
382,0.5658334493637085
383,0.6154108643531799
384,0.46958285570144653
385,0.5775899291038513
386,0.6090773344039917
387,0.46316638588905334
388,0.5581145286560059
389,0.5816340446472168
390,0.57768714427948
391,0.5361826419830322
392,0.5783932209014893
393,0.48700690269470215
394,0.50157630443573
395,0.5552875995635986
396,0.4410648047924042
397,0.587282657623291
398,0.5694809556007385
399,0.5152060389518738
400,0.5307978391647339
401,0.5245453119277954
402,0.47265011072158813
403,0.499700129032135
404,0.43015217781066895
405,0.4380120635032654
406,0.5451942086219788
407,0.5626292824745178
408,0.44296765327453613
409,0.48459693789482117
410,0.5608001351356506
411,0.41575509309768677
412,0.48567429184913635
413,0.5191119909286499
414,0.45462411642074585
415,0.8186796307563782
416,0.5399075150489807
417,0.4654759168624878
418,0.48023584485054016
419,0.44455960392951965
420,0.5365505814552307
421,0.5435492396354675
422,0.4820563495159149
423,0.5424127578735352
424,0.44905662536621094
425,0.4523082375526428
426,0.41573452949523926
427,0.5601967573165894
428,0.542465090751648
429,0.623266875743866
430,0.5059906244277954
431,0.7552591562271118
432,0.5343235731124878
433,0.47381681203842163
434,0.4349890947341919
435,0.5275918841362
436,0.42799073457717896
437,0.49797070026397705
438,0.4577885568141937
439,0.43275684118270874
440,0.5543032884597778
441,0.49703702330589294
442,0.542486846446991
443,0.6083947420120239
444,0.39539533853530884
445,0.594491183757782
446,0.4470275640487671
447,0.542680561542511
448,0.5352166295051575
449,0.5240760445594788
450,0.4749825596809387
451,0.5719419717788696
452,0.48415446281433105
453,0.4823245108127594
454,0.5232704281806946
455,0.5073213577270508
456,0.5091890096664429
457,0.4690631031990051
458,0.6190773248672485
459,0.604017436504364
460,0.5414458513259888
461,0.5363988876342773
462,0.49673372507095337
463,0.55982506275177
464,0.48087865114212036
465,0.5462508797645569
466,0.5645426511764526
467,0.4893018305301666
468,0.5960201025009155
469,0.44264042377471924
470,0.4715120196342468
471,0.4730657935142517
472,0.5709408521652222
473,0.4787367284297943
474,0.5565665364265442
475,0.5361884832382202
476,0.4175560772418976
477,0.4708975553512573
478,0.5690332651138306
479,0.4717808663845062
480,0.5326112508773804
481,0.4584852457046509
482,0.6159633994102478
483,0.4148806631565094
484,0.4972096085548401
485,0.4698193073272705
486,0.4334551692008972
487,0.6170237064361572
488,0.42645689845085144
489,0.5103706121444702
490,0.5962197780609131
491,0.5153844356536865
492,0.554844856262207
493,0.5504701137542725
494,0.5024890303611755
495,0.525355339050293
496,0.6137239933013916
497,0.5042761564254761
498,0.5302233099937439
499,0.5074664354324341
500,0.49190136790275574
501,0.5648900270462036
502,0.5195733904838562
503,0.4790050983428955
504,0.5936252474784851
505,0.5856364965438843
506,0.5753011703491211
507,0.564515233039856
508,0.40924739837646484
509,0.5312754511833191
510,0.5265585780143738
511,0.5124067068099976
512,0.47482919692993164
513,0.5538618564605713
514,0.5535370111465454
515,0.4343026280403137
516,0.5922659635543823
517,0.5646116733551025
518,0.4235541820526123
519,0.5585132837295532
520,0.5740140676498413
521,0.44270625710487366
522,0.48530036211013794
523,0.5449377298355103
524,0.5941497087478638
525,0.5351104736328125
526,0.4453299343585968
527,0.49028125405311584
528,0.5085422396659851
529,0.5042917728424072
530,0.5585451126098633
531,0.5787370800971985
532,0.44111353158950806
533,0.4694570302963257
534,0.47999733686447144
535,0.49206191301345825
536,0.42739972472190857
537,0.5380146503448486
538,0.46001583337783813
539,0.4521576166152954
540,0.40038591623306274
541,0.5150871276855469
542,0.434522420167923
543,0.4723694920539856
544,0.5125344395637512
545,0.5174959897994995
546,0.5648180246353149
547,0.31316453218460083
548,0.4081575274467468
549,0.4074045717716217
550,0.5739132165908813
551,0.4569763243198395
552,0.5890611410140991
553,0.46699434518814087
554,0.48424845933914185
555,0.587726891040802
556,0.5769655704498291
557,0.5174341201782227
558,0.4261777102947235
559,0.5068403482437134
560,0.46651360392570496
561,0.40818649530410767
562,0.5517238974571228
563,0.5705568194389343
564,0.597844123840332
565,0.45114409923553467
566,0.3981746435165405
567,0.4451074004173279
568,0.5639404058456421
569,0.45309337973594666
570,0.4299139678478241
571,0.5405311584472656
572,0.490847110748291
573,0.5678514242172241
574,0.5852691531181335
575,0.6503118276596069
576,0.45404332876205444
577,0.48308736085891724
578,0.4032732844352722
579,0.6405833959579468
580,0.49439117312431335
581,0.5148555636405945
582,0.5408762693405151
583,0.4787796437740326
584,0.45446935296058655
585,0.4690343141555786
586,0.455262690782547
587,0.464342325925827
588,0.48240071535110474
589,0.47733303904533386
590,0.5645033717155457
591,0.5807788372039795
592,0.35769516229629517
593,0.4539858400821686
594,0.5043165683746338
595,0.7374258041381836
596,0.5551700592041016
597,0.6136342287063599
598,0.5413182973861694
599,0.530964195728302
600,0.45221632719039917
601,0.5042256116867065
602,0.5903606414794922
603,0.49336183071136475
604,0.4939678907394409
605,0.5117313265800476
606,0.5021088719367981
607,0.508434534072876
608,0.429195761680603
609,0.38046127557754517
610,0.4686243534088135
611,0.417056143283844
612,0.4474536180496216
613,0.5854876041412354
614,0.3133239448070526
615,0.5512452721595764
616,0.6452693939208984
617,0.5306621789932251
618,0.4803013801574707
619,0.371144562959671
620,0.4652820825576782
621,0.50191330909729
622,0.5361014604568481
623,0.47638821601867676
624,0.4518359899520874
625,0.45438188314437866
626,0.4560341238975525
627,0.5190415382385254
628,0.4818655252456665
629,0.45577681064605713
630,0.4988303780555725
631,0.38450753688812256
632,0.4509965777397156
633,0.5234817266464233
634,0.3367573618888855
635,0.5731241106987
636,0.5070239305496216
637,0.42618197202682495
638,0.5477647185325623
639,0.41393619775772095
640,0.6385477781295776
641,0.5090614557266235
642,0.5215926170349121
643,0.5554372072219849
644,0.5035049319267273
645,0.7126747965812683
646,0.5789978504180908
647,0.626799464225769
648,0.47396600246429443
649,0.5042777061462402
650,0.47237542271614075
651,0.5411269664764404
652,0.5113204717636108
653,0.5079185366630554
654,0.5150834321975708
655,0.5154217481613159
656,0.47922056913375854
657,0.5097606182098389
658,0.5196579694747925
659,0.5316176414489746
660,0.4406004548072815
661,0.49438732862472534
662,0.5128646492958069
663,0.5051202178001404
664,0.5201010704040527
665,0.46423035860061646
666,0.45938727259635925
667,0.4999450445175171
668,0.5221679210662842
669,0.4350225329399109
670,0.4101678133010864
671,0.4877576529979706
672,0.519290566444397
673,0.3869483470916748
674,0.45471084117889404
675,0.4140620827674866
676,0.5568429231643677
677,0.5964873433113098
678,0.5965885519981384
679,0.4653524160385132
680,0.5671412944793701
681,0.38975003361701965
682,0.5281514525413513
683,0.4945908486843109
684,0.4483296871185303
685,0.5951856374740601
686,0.4817688465118408
687,0.47593122720718384
688,0.49142274260520935
689,0.5207077264785767
690,0.4108864665031433
691,0.4374755322933197
692,0.37742000818252563
693,0.44583365321159363
694,0.6466472148895264
695,0.6508811712265015
696,0.4403345584869385
697,0.3615199327468872
698,0.5797884464263916
699,0.4275384843349457
700,0.4546377956867218
701,0.48654162883758545
702,0.5197238922119141
703,0.5175090432167053
704,0.5453522205352783
705,0.6833232641220093
706,0.45543310046195984
707,0.5155242085456848
708,0.46957290172576904
709,0.41470634937286377
710,0.5087622404098511
711,0.46035441756248474
712,0.4514409899711609
713,0.4906756579875946
714,0.5288484692573547
715,0.4670962691307068
716,0.405207097530365
717,0.49125584959983826
718,0.5068842172622681
719,0.44428303837776184
720,0.4570242166519165
721,0.5672393441200256
722,0.47375935316085815
723,0.5685954093933105
724,0.4716804325580597
725,0.5080294609069824
726,0.4892708659172058
727,0.5414735078811646
728,0.5101375579833984
729,0.5287457704544067
730,0.5983446836471558
731,0.45259031653404236
732,0.3973867893218994
733,0.46146637201309204
734,0.4589218497276306
735,0.4477589726448059
736,0.5080128908157349
737,0.4089221656322479
738,0.4563218951225281
739,0.5482118129730225
740,0.6031464338302612
741,0.46789121627807617
742,0.4537682831287384
743,0.40270155668258667
744,0.4059961438179016
745,0.44786062836647034
746,0.5760682821273804
747,0.4503173828125
748,0.49082696437835693
749,0.4521612524986267
750,0.3789718747138977
751,0.5187029838562012
752,0.4691428542137146
753,0.560684323310852
754,0.5545933842658997
755,0.6881657838821411
756,0.636150598526001
757,0.49822431802749634
758,0.5067157745361328
759,0.44714251160621643
760,0.5276641845703125
761,0.4355674386024475
762,0.40082383155822754
763,0.5504090785980225
764,0.4297601282596588
765,0.4829157888889313
766,0.5019330978393555
767,0.39927464723587036
768,0.41607218980789185
769,0.5334166288375854
770,0.46926361322402954
771,0.525837779045105
772,0.4835055470466614
773,0.46152162551879883
774,0.5655723810195923
775,0.4045916497707367
776,0.4250354766845703
777,0.5003713369369507
778,0.4879104495048523
779,0.5595506429672241
780,0.5183682441711426
781,0.5047712326049805
782,0.568648099899292
783,0.652357816696167
784,0.5335460305213928
785,0.5239688158035278
786,0.3933103084564209
787,0.3807412385940552
788,0.4957324266433716
789,0.4883706569671631
790,0.4458330273628235
791,0.3521074652671814
792,0.4572150707244873
793,0.52060866355896
794,0.4915929138660431
795,0.42341452836990356
796,0.46831580996513367
797,0.47901442646980286
798,0.47874706983566284
799,0.391438364982605
800,0.4290142059326172
801,0.5758856534957886
802,0.46943938732147217
803,0.5574087500572205
804,0.5382055044174194
805,0.39987608790397644
806,0.42071467638015747
807,0.5926234722137451
808,0.4248817265033722
809,0.4697808623313904
810,0.4053763747215271
811,0.43695002794265747
812,0.38182660937309265
813,0.5594274997711182
814,0.494316041469574
815,0.4009895324707031
816,0.4160696268081665
817,0.46103155612945557
818,0.43425309658050537
819,0.5251882076263428
820,0.45411285758018494
821,0.525776743888855
822,0.4568789005279541
823,0.4896113872528076
824,0.5968043804168701
825,0.49541327357292175
826,0.5693253874778748
827,0.49744653701782227
828,0.4731118679046631
829,0.47368666529655457
830,0.5592008829116821
831,0.5041399002075195
832,0.42750808596611023
833,0.48229581117630005
834,0.3352941870689392
835,0.4874282777309418
836,0.3962456285953522
837,0.38572826981544495
838,0.5149444937705994
839,0.3882148563861847
840,0.46495723724365234
841,0.48187869787216187
842,0.5068618059158325
843,0.4100199043750763
844,0.5732088685035706
845,0.39054110646247864
846,0.4889083504676819
847,0.5676600337028503
848,0.4217378795146942
849,0.5314418077468872
850,0.4907377362251282
851,0.3962191343307495
852,0.5357673764228821
853,0.5389798283576965
854,0.4711611866950989
855,0.46063369512557983
856,0.36775243282318115
857,0.5101000666618347
858,0.35816332697868347
859,0.4998854994773865
860,0.46917858719825745
861,0.5961653590202332
862,0.4854358434677124
863,0.47071942687034607
864,0.4998592734336853
865,0.4594530463218689
866,0.5793466567993164
867,0.5666786432266235
868,0.4399743378162384
869,0.45427805185317993
870,0.33255860209465027
871,0.5233179330825806
872,0.4477803111076355
873,0.5785384774208069
874,0.5043814778327942
875,0.4922524690628052
876,0.4853457808494568
877,0.4890780448913574
878,0.4016072154045105
879,0.48827433586120605
880,0.4995715022087097
881,0.4805446267127991
882,0.5043143630027771
883,0.5380709171295166
884,0.5024935007095337
885,0.5458188652992249
886,0.49774259328842163
887,0.48190078139305115
888,0.4483520984649658
889,0.6747267842292786
890,0.6272587776184082
891,0.48784691095352173
892,0.44360220432281494
893,0.5373351573944092
894,0.4122565984725952
895,0.47433245182037354
896,0.5348203182220459
897,0.540547788143158
898,0.514656662940979
899,0.47777998447418213
900,0.479411780834198
901,0.5409690737724304
902,0.4961060881614685
903,0.4127095937728882
904,0.50478196144104
905,0.5188020467758179
906,0.5621988773345947
907,0.43357565999031067
908,0.41394832730293274
909,0.5496183037757874
910,0.46695733070373535
911,0.45508986711502075
912,0.3825588524341583
913,0.5692082643508911
914,0.5730502605438232
915,0.5838261842727661
916,0.4217056632041931
917,0.5178539752960205
918,0.38411441445350647
919,0.4820544421672821
920,0.4146084785461426
921,0.4494529962539673
922,0.5377680659294128
923,0.5592758059501648
924,0.5286523103713989
925,0.5424932837486267
926,0.4979654848575592
927,0.5269793272018433
928,0.471924751996994
929,0.5056883096694946
930,0.5122194886207581
931,0.5010033845901489
932,0.4658287763595581
933,0.5028745532035828
934,0.38944563269615173
935,0.4666663408279419
936,0.589220404624939
937,0.593334436416626
938,0.5419340133666992
939,0.5913115739822388
940,0.5363776683807373
941,0.4846722483634949
942,0.44985049962997437
943,0.514421284198761
944,0.5161190032958984
945,0.38812780380249023
946,0.4358435571193695
947,0.4306126832962036
948,0.4193749725818634
949,0.44152650237083435
950,0.5113967657089233
951,0.4131034016609192
952,0.4968515932559967
953,0.33919844031333923
954,0.5509800910949707
955,0.44946107268333435
956,0.5031436085700989
957,0.46710675954818726
958,0.4817264974117279
959,0.32784631848335266
960,0.42769935727119446
961,0.4436454772949219
962,0.5458961725234985
963,0.4823455810546875
964,0.3788706660270691
965,0.38298991322517395
966,0.5007468461990356
967,0.5335403084754944
968,0.46268409490585327
969,0.4223063588142395
970,0.7337909936904907
971,0.35339874029159546
972,0.5033494234085083
973,0.4100586473941803
974,0.4561401605606079
975,0.5227392911911011
976,0.453047513961792
977,0.4423938989639282
978,0.38235610723495483
979,0.49864456057548523
980,0.4238910675048828
981,0.6373674869537354
982,0.5288609862327576
983,0.3772401809692383
984,0.4758225083351135
985,0.39637696743011475
986,0.4668845534324646
987,0.39328059554100037
988,0.5411854982376099
989,0.45851990580558777
990,0.455471396446228
991,0.4778921604156494
992,0.4940795600414276
993,0.4036378860473633
994,0.4013555347919464
995,0.4655325710773468
996,0.5131098628044128
997,0.4727143347263336
998,0.4464206397533417
999,0.4691152572631836
1000,0.48625612258911133
1001,0.5927008390426636
1002,0.388203501701355
1003,0.5933705568313599
1004,0.47400927543640137
1005,0.4067745804786682
1006,0.4485993981361389
1007,0.48611387610435486
1008,0.5577284097671509
1009,0.5473021268844604
1010,0.4725137948989868
1011,0.5102005004882812
1012,0.5037035942077637
1013,0.5447285175323486
1014,0.5473930835723877
1015,0.4406055808067322
1016,0.3997340202331543
1017,0.362688273191452
1018,0.5630340576171875
1019,0.4338122010231018
1020,0.542577862739563
1021,0.526942253112793
1022,0.4848180413246155
1023,0.3926846981048584
1024,0.39575549960136414
1025,0.5062813758850098
1026,0.5484147667884827
1027,0.4343292713165283
1028,0.46278390288352966
1029,0.5862316489219666
1030,0.4813215136528015
1031,0.45660826563835144
1032,0.4323717951774597
1033,0.4919937551021576
1034,0.5291376709938049
1035,0.554850161075592
1036,0.4139125347137451
1037,0.5087112188339233
1038,0.41190004348754883
1039,0.5309183597564697
1040,0.44334959983825684
1041,0.46100053191185
1042,0.4828323721885681
1043,0.4507383108139038
1044,0.5446199774742126
1045,0.4085468649864197
1046,0.45469558238983154
1047,0.39589208364486694
1048,0.4063955843448639
1049,0.38256123661994934
1050,0.4754157066345215
1051,0.4239802062511444
1052,0.5381793975830078
1053,0.46497344970703125
1054,0.5609016418457031
1055,0.5609843730926514
1056,0.41683876514434814
1057,0.5321205854415894
1058,0.3941352963447571
1059,0.4728752374649048
1060,0.4223121404647827
1061,0.41484078764915466
1062,0.4855092763900757
1063,0.4112243950366974
1064,0.4017408490180969
1065,0.435588002204895
1066,0.48762205243110657
1067,0.6654292345046997
1068,0.45480674505233765
1069,0.5356882214546204
1070,0.6249438524246216
1071,0.40639954805374146
1072,0.526516318321228
1073,0.4388447403907776
1074,0.48919135332107544
1075,0.4734995365142822
1076,0.5271651744842529
1077,0.5745355486869812
1078,0.41887667775154114
1079,0.5290001630783081
1080,0.5637387037277222
1081,0.5518635511398315
1082,0.41135287284851074
1083,0.5203646421432495
1084,0.4926874041557312
1085,0.4145408272743225
1086,0.35901159048080444
1087,0.437675416469574
1088,0.4797097146511078
1089,0.42540988326072693
1090,0.39856088161468506
1091,0.3267996609210968
1092,0.3915850520133972
1093,0.43722304701805115
1094,0.4576684236526489
1095,0.5927948951721191
1096,0.3908446133136749
1097,0.47347602248191833
1098,0.5152032971382141
1099,0.43421947956085205
1100,0.38423287868499756
1101,0.41036325693130493
1102,0.5751455426216125
1103,0.5499120354652405
1104,0.4877709746360779
1105,0.5523778200149536
1106,0.4631384015083313
1107,0.4330623149871826
1108,0.6430956721305847
1109,0.5030319690704346
1110,0.3420598804950714
1111,0.3976932764053345
1112,0.47447699308395386
1113,0.34117594361305237
1114,0.5114613175392151
1115,0.4188104569911957
1116,0.5111402273178101
1117,0.4283534586429596
1118,0.4809580147266388
1119,0.5216546058654785
1120,0.5210263133049011
1121,0.3740207552909851
1122,0.48887649178504944
1123,0.6330935955047607
1124,0.43608126044273376
1125,0.4209240674972534
1126,0.6317002773284912
1127,0.5091286897659302
1128,0.4048207402229309
1129,0.47332653403282166
1130,0.4605158567428589
1131,0.5182145833969116
1132,0.41911083459854126
1133,0.436469167470932
1134,0.5317129492759705
1135,0.43007010221481323
1136,0.4037366211414337
1137,0.367214173078537
1138,0.5897813439369202
1139,0.4777357876300812
1140,0.5596233606338501
1141,0.41145193576812744
1142,0.4371098279953003
1143,0.4411848187446594
1144,0.4501762390136719
1145,0.485547810792923
1146,0.552398681640625
1147,0.397775799036026
1148,0.4525853395462036
1149,0.40654879808425903
1150,0.4116370379924774
1151,0.40951773524284363
1152,0.42330673336982727
1153,0.5201724767684937
1154,0.405829519033432
1155,0.520035982131958
1156,0.4786508083343506
1157,0.6008021831512451
1158,0.37794029712677
1159,0.35600435733795166
1160,0.5302542448043823
1161,0.5707699060440063
1162,0.5427508354187012
1163,0.40352416038513184
1164,0.5840462446212769
1165,0.4119005799293518
1166,0.5187699794769287
1167,0.35356593132019043
1168,0.4370434582233429
1169,0.4823268949985504
1170,0.44440969824790955
1171,0.3406726121902466
1172,0.5114728212356567
1173,0.5389248132705688
1174,0.4535868763923645
1175,0.536124587059021
1176,0.48550912737846375
1177,0.45779022574424744
1178,0.4799356460571289
1179,0.5340814590454102
1180,0.5224853754043579
1181,0.47601914405822754
1182,0.5198659896850586
1183,0.42104893922805786
1184,0.5253310799598694
1185,0.4757418930530548
1186,0.4999493658542633
1187,0.48288536071777344
1188,0.491863489151001
1189,0.4425089955329895
1190,0.5323159098625183
1191,0.45474281907081604
1192,0.48414626717567444
1193,0.4818429946899414
1194,0.4882332980632782
1195,0.4319028854370117
1196,0.5400046110153198
1197,0.49301695823669434
1198,0.4935655891895294
1199,0.4974920153617859
1200,0.5206462144851685
1201,0.5441434979438782
1202,0.35669007897377014
1203,0.39070117473602295
1204,0.43233197927474976
1205,0.36938798427581787
1206,0.4772828221321106
1207,0.466787725687027
1208,0.5007129907608032
1209,0.40531498193740845
1210,0.4668934643268585
1211,0.4288564920425415
1212,0.43365877866744995
1213,0.41915130615234375
1214,0.4482628107070923
1215,0.428788959980011
1216,0.32466787099838257
1217,0.44780880212783813
1218,0.4895411729812622
1219,0.4999096989631653
1220,0.32647716999053955
1221,0.45803672075271606
1222,0.3451386094093323
1223,0.5092692375183105
1224,0.48414063453674316
1225,0.42008212208747864
1226,0.4633130729198456
1227,0.5033401250839233
1228,0.4907555878162384
1229,0.5650129318237305
1230,0.4467127025127411
1231,0.3647541105747223
1232,0.4380864202976227
1233,0.6007223129272461
1234,0.485490620136261
1235,0.38090255856513977
1236,0.47146040201187134
1237,0.40577495098114014
1238,0.47101646661758423
1239,0.48319360613822937
1240,0.4976959526538849
1241,0.6133216619491577
1242,0.49793919920921326
1243,0.570639431476593
1244,0.5527811050415039
1245,0.49940598011016846
1246,0.38449934124946594
1247,0.47428518533706665
1248,0.540076494216919
1249,0.4222644567489624
1250,0.42395010590553284
1251,0.43704381585121155
1252,0.47172558307647705
1253,0.47568827867507935
1254,0.4915473759174347
1255,0.436292827129364
1256,0.44401562213897705
1257,0.4181534945964813
